session_id,agent_id,profile_label,question_id,question_type,verdict_swap_off,verdict_swap_on,final_verdict
P05_ActIntVisSeq_I02_int__MH_102,P05_ActIntVisSeq_I02_int,Active-Intuitive-Visual-Sequential,MH_102,,R1_WIN,,R1_WIN
P08_ActIntVerGlo_I01_beg__MH_076,P08_ActIntVerGlo_I01_beg,Active-Intuitive-Verbal-Global,MH_076,,R1_WIN,,R1_WIN
P05_ActIntVisSeq_I01_beg__MH_077,P05_ActIntVisSeq_I01_beg,Active-Intuitive-Visual-Sequential,MH_077,,R1_WIN,,R1_WIN
P10_RefSenVisGlo_I02_int__MH_009,P10_RefSenVisGlo_I02_int,Reflective-Sensing-Visual-Global,MH_009,,R0_WIN,,R0_WIN
P15_RefIntVerSeq_I01_beg__MH_090,P15_RefIntVerSeq_I01_beg,Reflective-Intuitive-Verbal-Sequential,MH_090,,R1_WIN,,R1_WIN
P02_ActSenVisGlo_I02_int__MH_083,P02_ActSenVisGlo_I02_int,Active-Sensing-Visual-Global,MH_083,,R1_WIN,,R1_WIN
P15_RefIntVerSeq_I01_beg__MH_037,P15_RefIntVerSeq_I01_beg,Reflective-Intuitive-Verbal-Sequential,MH_037,,R1_WIN,,R1_WIN
P06_ActIntVisGlo_I05_gen__MH_097,P06_ActIntVisGlo_I05_gen,Active-Intuitive-Visual-Global,MH_097,,R1_WIN,,R1_WIN
P06_ActIntVisGlo_I05_gen__MH_073,P06_ActIntVisGlo_I05_gen,Active-Intuitive-Visual-Global,MH_073,,R0_WIN,,R0_WIN
P04_ActSenVerGlo_I04_gen__MH_079,P04_ActSenVerGlo_I04_gen,Active-Sensing-Verbal-Global,MH_079,,R1_WIN,,R1_WIN
P02_ActSenVisGlo_I03_adv__MH_088,P02_ActSenVisGlo_I03_adv,Active-Sensing-Visual-Global,MH_088,,R1_WIN,,R1_WIN
P15_RefIntVerSeq_I03_adv__MH_053,P15_RefIntVerSeq_I03_adv,Reflective-Intuitive-Verbal-Sequential,MH_053,,R1_WIN,,R1_WIN
P02_ActSenVisGlo_I02_int__MH_042,P02_ActSenVisGlo_I02_int,Active-Sensing-Visual-Global,MH_042,,R1_WIN,,R1_WIN
P04_ActSenVerGlo_I03_adv__MH_094,P04_ActSenVerGlo_I03_adv,Active-Sensing-Verbal-Global,MH_094,,R1_WIN,,R1_WIN
P16_RefIntVerGlo_I02_int__MH_056,P16_RefIntVerGlo_I02_int,Reflective-Intuitive-Verbal-Global,MH_056,,R1_WIN,,R1_WIN
P16_RefIntVerGlo_I05_gen__MH_084,P16_RefIntVerGlo_I05_gen,Reflective-Intuitive-Verbal-Global,MH_084,,R1_WIN,,R1_WIN
P10_RefSenVisGlo_I02_int__MH_075,P10_RefSenVisGlo_I02_int,Reflective-Sensing-Visual-Global,MH_075,,R1_WIN,,R1_WIN
P10_RefSenVisGlo_I04_gen__MH_041,P10_RefSenVisGlo_I04_gen,Reflective-Sensing-Visual-Global,MH_041,,R1_WIN,,R1_WIN
P01_ActSenVisSeq_I02_int__MH_071,P01_ActSenVisSeq_I02_int,Active-Sensing-Visual-Sequential,MH_071,,R1_WIN,,R1_WIN
P04_ActSenVerGlo_I02_int__MH_104,P04_ActSenVerGlo_I02_int,Active-Sensing-Verbal-Global,MH_104,,R1_WIN,,R1_WIN
P14_RefIntVisGlo_I01_beg__MH_087,P14_RefIntVisGlo_I01_beg,Reflective-Intuitive-Visual-Global,MH_087,,R1_WIN,,R1_WIN
P07_ActIntVerSeq_I05_gen__MH_003,P07_ActIntVerSeq_I05_gen,Active-Intuitive-Verbal-Sequential,MH_003,,R1_WIN,,R1_WIN
P01_ActSenVisSeq_I01_beg__MH_086,P01_ActSenVisSeq_I01_beg,Active-Sensing-Visual-Sequential,MH_086,,R1_WIN,,R1_WIN
P09_RefSenVisSeq_I05_gen__MH_032,P09_RefSenVisSeq_I05_gen,Reflective-Sensing-Visual-Sequential,MH_032,,R1_WIN,,R1_WIN
P06_ActIntVisGlo_I02_int__MH_021,P06_ActIntVisGlo_I02_int,Active-Intuitive-Visual-Global,MH_021,,R1_WIN,,R1_WIN
P14_RefIntVisGlo_I04_gen__MH_032,P14_RefIntVisGlo_I04_gen,Reflective-Intuitive-Visual-Global,MH_032,,R1_WIN,,R1_WIN
P01_ActSenVisSeq_I01_beg__MH_069,P01_ActSenVisSeq_I01_beg,Active-Sensing-Visual-Sequential,MH_069,,R1_WIN,,R1_WIN
P13_RefIntVisSeq_I01_beg__MH_103,P13_RefIntVisSeq_I01_beg,Reflective-Intuitive-Visual-Sequential,MH_103,,R1_WIN,,R1_WIN
P14_RefIntVisGlo_I05_gen__MH_042,P14_RefIntVisGlo_I05_gen,Reflective-Intuitive-Visual-Global,MH_042,,R1_WIN,,R1_WIN
P13_RefIntVisSeq_I05_gen__MH_094,P13_RefIntVisSeq_I05_gen,Reflective-Intuitive-Visual-Sequential,MH_094,,R1_WIN,,R1_WIN
P07_ActIntVerSeq_I03_adv__MH_106,P07_ActIntVerSeq_I03_adv,Active-Intuitive-Verbal-Sequential,MH_106,,R1_WIN,,R1_WIN
P01_ActSenVisSeq_I02_int__MH_074,P01_ActSenVisSeq_I02_int,Active-Sensing-Visual-Sequential,MH_074,,R1_WIN,,R1_WIN
P06_ActIntVisGlo_I02_int__MH_074,P06_ActIntVisGlo_I02_int,Active-Intuitive-Visual-Global,MH_074,,R1_WIN,,R1_WIN
P13_RefIntVisSeq_I02_int__MH_032,P13_RefIntVisSeq_I02_int,Reflective-Intuitive-Visual-Sequential,MH_032,,R1_WIN,,R1_WIN
P03_ActSenVerSeq_I03_adv__MH_096,P03_ActSenVerSeq_I03_adv,Active-Sensing-Verbal-Sequential,MH_096,,R1_WIN,,R1_WIN
P09_RefSenVisSeq_I04_gen__MH_088,P09_RefSenVisSeq_I04_gen,Reflective-Sensing-Visual-Sequential,MH_088,,R1_WIN,,R1_WIN
P01_ActSenVisSeq_I05_gen__MH_102,P01_ActSenVisSeq_I05_gen,Active-Sensing-Visual-Sequential,MH_102,,R1_WIN,,R1_WIN
P16_RefIntVerGlo_I01_beg__MH_096,P16_RefIntVerGlo_I01_beg,Reflective-Intuitive-Verbal-Global,MH_096,,R1_WIN,,R1_WIN
P08_ActIntVerGlo_I02_int__MH_003,P08_ActIntVerGlo_I02_int,Active-Intuitive-Verbal-Global,MH_003,,R1_WIN,,R1_WIN
P09_RefSenVisSeq_I04_gen__MH_035,P09_RefSenVisSeq_I04_gen,Reflective-Sensing-Visual-Sequential,MH_035,,R1_WIN,,R1_WIN
P09_RefSenVisSeq_I05_gen__MH_077,P09_RefSenVisSeq_I05_gen,Reflective-Sensing-Visual-Sequential,MH_077,,R1_WIN,,R1_WIN
P01_ActSenVisSeq_I01_beg__MH_072,P01_ActSenVisSeq_I01_beg,Active-Sensing-Visual-Sequential,MH_072,,R1_WIN,,R1_WIN
P06_ActIntVisGlo_I01_beg__MH_091,P06_ActIntVisGlo_I01_beg,Active-Intuitive-Visual-Global,MH_091,,R1_WIN,,R1_WIN
P10_RefSenVisGlo_I01_beg__MH_088,P10_RefSenVisGlo_I01_beg,Reflective-Sensing-Visual-Global,MH_088,,R1_WIN,,R1_WIN
P09_RefSenVisSeq_I01_beg__MH_053,P09_RefSenVisSeq_I01_beg,Reflective-Sensing-Visual-Sequential,MH_053,,R1_WIN,,R1_WIN
P15_RefIntVerSeq_I05_gen__MH_029,P15_RefIntVerSeq_I05_gen,Reflective-Intuitive-Verbal-Sequential,MH_029,,R1_WIN,,R1_WIN
P12_RefSenVerGlo_I01_beg__MH_027,P12_RefSenVerGlo_I01_beg,Reflective-Sensing-Verbal-Global,MH_027,,R1_WIN,,R1_WIN
P01_ActSenVisSeq_I05_gen__MH_038,P01_ActSenVisSeq_I05_gen,Active-Sensing-Visual-Sequential,MH_038,,R1_WIN,,R1_WIN
P14_RefIntVisGlo_I03_adv__MH_092,P14_RefIntVisGlo_I03_adv,Reflective-Intuitive-Visual-Global,MH_092,,R1_WIN,,R1_WIN
P14_RefIntVisGlo_I02_int__MH_037,P14_RefIntVisGlo_I02_int,Reflective-Intuitive-Visual-Global,MH_037,,R1_WIN,,R1_WIN
P02_ActSenVisGlo_I02_int__MH_036,P02_ActSenVisGlo_I02_int,Active-Sensing-Visual-Global,MH_036,,R1_WIN,,R1_WIN
P12_RefSenVerGlo_I01_beg__MH_009,P12_RefSenVerGlo_I01_beg,Reflective-Sensing-Verbal-Global,MH_009,,R1_WIN,,R1_WIN
P05_ActIntVisSeq_I05_gen__MH_097,P05_ActIntVisSeq_I05_gen,Active-Intuitive-Visual-Sequential,MH_097,,R1_WIN,,R1_WIN
P14_RefIntVisGlo_I01_beg__MH_088,P14_RefIntVisGlo_I01_beg,Reflective-Intuitive-Visual-Global,MH_088,,R1_WIN,,R1_WIN
P04_ActSenVerGlo_I03_adv__MH_085,P04_ActSenVerGlo_I03_adv,Active-Sensing-Verbal-Global,MH_085,,R1_WIN,,R1_WIN
P07_ActIntVerSeq_I02_int__MH_041,P07_ActIntVerSeq_I02_int,Active-Intuitive-Verbal-Sequential,MH_041,,R1_WIN,,R1_WIN
P10_RefSenVisGlo_I05_gen__MH_027,P10_RefSenVisGlo_I05_gen,Reflective-Sensing-Visual-Global,MH_027,,R1_WIN,,R1_WIN
P12_RefSenVerGlo_I02_int__MH_087,P12_RefSenVerGlo_I02_int,Reflective-Sensing-Verbal-Global,MH_087,,R1_WIN,,R1_WIN
P01_ActSenVisSeq_I01_beg__MH_038,P01_ActSenVisSeq_I01_beg,Active-Sensing-Visual-Sequential,MH_038,,R0_WIN,,R0_WIN
P09_RefSenVisSeq_I02_int__MH_068,P09_RefSenVisSeq_I02_int,Reflective-Sensing-Visual-Sequential,MH_068,,R1_WIN,,R1_WIN
P12_RefSenVerGlo_I04_gen__MH_095,P12_RefSenVerGlo_I04_gen,Reflective-Sensing-Verbal-Global,MH_095,,R1_WIN,,R1_WIN
P13_RefIntVisSeq_I04_gen__MH_072,P13_RefIntVisSeq_I04_gen,Reflective-Intuitive-Visual-Sequential,MH_072,,R0_WIN,,R0_WIN
P05_ActIntVisSeq_I05_gen__MH_073,P05_ActIntVisSeq_I05_gen,Active-Intuitive-Visual-Sequential,MH_073,,R0_WIN,,R0_WIN
P15_RefIntVerSeq_I05_gen__MH_091,P15_RefIntVerSeq_I05_gen,Reflective-Intuitive-Verbal-Sequential,MH_091,,R1_WIN,,R1_WIN
P14_RefIntVisGlo_I01_beg__MH_038,P14_RefIntVisGlo_I01_beg,Reflective-Intuitive-Visual-Global,MH_038,,R1_WIN,,R1_WIN
P10_RefSenVisGlo_I02_int__MH_046,P10_RefSenVisGlo_I02_int,Reflective-Sensing-Visual-Global,MH_046,,R1_WIN,,R1_WIN
P04_ActSenVerGlo_I02_int__MH_015,P04_ActSenVerGlo_I02_int,Active-Sensing-Verbal-Global,MH_015,,R1_WIN,,R1_WIN
P13_RefIntVisSeq_I03_adv__MH_042,P13_RefIntVisSeq_I03_adv,Reflective-Intuitive-Visual-Sequential,MH_042,,R0_WIN,,R0_WIN
P08_ActIntVerGlo_I03_adv__MH_074,P08_ActIntVerGlo_I03_adv,Active-Intuitive-Verbal-Global,MH_074,,R1_WIN,,R1_WIN
P01_ActSenVisSeq_I01_beg__MH_105,P01_ActSenVisSeq_I01_beg,Active-Sensing-Visual-Sequential,MH_105,,R1_WIN,,R1_WIN
P03_ActSenVerSeq_I05_gen__MH_091,P03_ActSenVerSeq_I05_gen,Active-Sensing-Verbal-Sequential,MH_091,,R1_WIN,,R1_WIN
P02_ActSenVisGlo_I05_gen__MH_089,P02_ActSenVisGlo_I05_gen,Active-Sensing-Visual-Global,MH_089,,R1_WIN,,R1_WIN
P12_RefSenVerGlo_I02_int__MH_096,P12_RefSenVerGlo_I02_int,Reflective-Sensing-Verbal-Global,MH_096,,R1_WIN,,R1_WIN
P03_ActSenVerSeq_I01_beg__MH_100,P03_ActSenVerSeq_I01_beg,Active-Sensing-Verbal-Sequential,MH_100,,R1_WIN,,R1_WIN
P04_ActSenVerGlo_I03_adv__MH_075,P04_ActSenVerGlo_I03_adv,Active-Sensing-Verbal-Global,MH_075,,R1_WIN,,R1_WIN
P13_RefIntVisSeq_I03_adv__MH_008,P13_RefIntVisSeq_I03_adv,Reflective-Intuitive-Visual-Sequential,MH_008,,R1_WIN,,R1_WIN
P08_ActIntVerGlo_I02_int__MH_038,P08_ActIntVerGlo_I02_int,Active-Intuitive-Verbal-Global,MH_038,,R1_WIN,,R1_WIN
P16_RefIntVerGlo_I04_gen__MH_095,P16_RefIntVerGlo_I04_gen,Reflective-Intuitive-Verbal-Global,MH_095,,R1_WIN,,R1_WIN
P02_ActSenVisGlo_I01_beg__MH_102,P02_ActSenVisGlo_I01_beg,Active-Sensing-Visual-Global,MH_102,,R1_WIN,,R1_WIN
P10_RefSenVisGlo_I01_beg__MH_068,P10_RefSenVisGlo_I01_beg,Reflective-Sensing-Visual-Global,MH_068,,R1_WIN,,R1_WIN
P04_ActSenVerGlo_I02_int__MH_068,P04_ActSenVerGlo_I02_int,Active-Sensing-Verbal-Global,MH_068,,R1_WIN,,R1_WIN
P04_ActSenVerGlo_I05_gen__MH_049,P04_ActSenVerGlo_I05_gen,Active-Sensing-Verbal-Global,MH_049,,R1_WIN,,R1_WIN
P14_RefIntVisGlo_I02_int__MH_084,P14_RefIntVisGlo_I02_int,Reflective-Intuitive-Visual-Global,MH_084,,R1_WIN,,R1_WIN
P02_ActSenVisGlo_I02_int__MH_049,P02_ActSenVisGlo_I02_int,Active-Sensing-Visual-Global,MH_049,,R1_WIN,,R1_WIN
P15_RefIntVerSeq_I03_adv__MH_074,P15_RefIntVerSeq_I03_adv,Reflective-Intuitive-Verbal-Sequential,MH_074,,R1_WIN,,R1_WIN
P15_RefIntVerSeq_I02_int__MH_033,P15_RefIntVerSeq_I02_int,Reflective-Intuitive-Verbal-Sequential,MH_033,,R1_WIN,,R1_WIN
P10_RefSenVisGlo_I01_beg__MH_089,P10_RefSenVisGlo_I01_beg,Reflective-Sensing-Visual-Global,MH_089,,R1_WIN,,R1_WIN
P05_ActIntVisSeq_I05_gen__MH_084,P05_ActIntVisSeq_I05_gen,Active-Intuitive-Visual-Sequential,MH_084,,R1_WIN,,R1_WIN
P07_ActIntVerSeq_I01_beg__MH_093,P07_ActIntVerSeq_I01_beg,Active-Intuitive-Verbal-Sequential,MH_093,,R1_WIN,,R1_WIN
P12_RefSenVerGlo_I02_int__MH_071,P12_RefSenVerGlo_I02_int,Reflective-Sensing-Verbal-Global,MH_071,,R1_WIN,,R1_WIN
P15_RefIntVerSeq_I01_beg__MH_096,P15_RefIntVerSeq_I01_beg,Reflective-Intuitive-Verbal-Sequential,MH_096,,R1_WIN,,R1_WIN
P04_ActSenVerGlo_I05_gen__MH_068,P04_ActSenVerGlo_I05_gen,Active-Sensing-Verbal-Global,MH_068,,R1_WIN,,R1_WIN
P12_RefSenVerGlo_I03_adv__MH_065,P12_RefSenVerGlo_I03_adv,Reflective-Sensing-Verbal-Global,MH_065,,R1_WIN,,R1_WIN
P06_ActIntVisGlo_I05_gen__MH_079,P06_ActIntVisGlo_I05_gen,Active-Intuitive-Visual-Global,MH_079,,R1_WIN,,R1_WIN
P02_ActSenVisGlo_I04_gen__MH_031,P02_ActSenVisGlo_I04_gen,Active-Sensing-Visual-Global,MH_031,,R0_WIN,,R0_WIN
P02_ActSenVisGlo_I01_beg__MH_072,P02_ActSenVisGlo_I01_beg,Active-Sensing-Visual-Global,MH_072,,R1_WIN,,R1_WIN
P11_RefSenVerSeq_I04_gen__MH_023,P11_RefSenVerSeq_I04_gen,Reflective-Sensing-Verbal-Sequential,MH_023,,R1_WIN,,R1_WIN
P15_RefIntVerSeq_I02_int__MH_106,P15_RefIntVerSeq_I02_int,Reflective-Intuitive-Verbal-Sequential,MH_106,,R1_WIN,,R1_WIN
P16_RefIntVerGlo_I03_adv__MH_091,P16_RefIntVerGlo_I03_adv,Reflective-Intuitive-Verbal-Global,MH_091,,R1_WIN,,R1_WIN
P02_ActSenVisGlo_I01_beg__MH_037,P02_ActSenVisGlo_I01_beg,Active-Sensing-Visual-Global,MH_037,,R1_WIN,,R1_WIN
P05_ActIntVisSeq_I05_gen__MH_031,P05_ActIntVisSeq_I05_gen,Active-Intuitive-Visual-Sequential,MH_031,,R1_WIN,,R1_WIN
P06_ActIntVisGlo_I02_int__MH_039,P06_ActIntVisGlo_I02_int,Active-Intuitive-Visual-Global,MH_039,,R1_WIN,,R1_WIN
P05_ActIntVisSeq_I01_beg__MH_104,P05_ActIntVisSeq_I01_beg,Active-Intuitive-Visual-Sequential,MH_104,,R1_WIN,,R1_WIN
P05_ActIntVisSeq_I02_int__MH_089,P05_ActIntVisSeq_I02_int,Active-Intuitive-Visual-Sequential,MH_089,,R1_WIN,,R1_WIN
P01_ActSenVisSeq_I03_adv__MH_084,P01_ActSenVisSeq_I03_adv,Active-Sensing-Visual-Sequential,MH_084,,R1_WIN,,R1_WIN
P01_ActSenVisSeq_I02_int__MH_046,P01_ActSenVisSeq_I02_int,Active-Sensing-Visual-Sequential,MH_046,,R1_WIN,,R1_WIN
P16_RefIntVerGlo_I05_gen__MH_086,P16_RefIntVerGlo_I05_gen,Reflective-Intuitive-Verbal-Global,MH_086,,R1_WIN,,R1_WIN
P07_ActIntVerSeq_I02_int__MH_049,P07_ActIntVerSeq_I02_int,Active-Intuitive-Verbal-Sequential,MH_049,,R1_WIN,,R1_WIN
P04_ActSenVerGlo_I04_gen__MH_041,P04_ActSenVerGlo_I04_gen,Active-Sensing-Verbal-Global,MH_041,,R1_WIN,,R1_WIN
P04_ActSenVerGlo_I05_gen__MH_087,P04_ActSenVerGlo_I05_gen,Active-Sensing-Verbal-Global,MH_087,,R1_WIN,,R1_WIN
P16_RefIntVerGlo_I02_int__MH_037,P16_RefIntVerGlo_I02_int,Reflective-Intuitive-Verbal-Global,MH_037,,R1_WIN,,R1_WIN
P02_ActSenVisGlo_I03_adv__MH_080,P02_ActSenVisGlo_I03_adv,Active-Sensing-Visual-Global,MH_080,,R1_WIN,,R1_WIN
P08_ActIntVerGlo_I03_adv__MH_078,P08_ActIntVerGlo_I03_adv,Active-Intuitive-Verbal-Global,MH_078,,R1_WIN,,R1_WIN
P09_RefSenVisSeq_I01_beg__MH_032,P09_RefSenVisSeq_I01_beg,Reflective-Sensing-Visual-Sequential,MH_032,,R1_WIN,,R1_WIN
P06_ActIntVisGlo_I02_int__MH_042,P06_ActIntVisGlo_I02_int,Active-Intuitive-Visual-Global,MH_042,,R1_WIN,,R1_WIN
P01_ActSenVisSeq_I03_adv__MH_102,P01_ActSenVisSeq_I03_adv,Active-Sensing-Visual-Sequential,MH_102,,R1_WIN,,R1_WIN
P16_RefIntVerGlo_I02_int__MH_050,P16_RefIntVerGlo_I02_int,Reflective-Intuitive-Verbal-Global,MH_050,,R1_WIN,,R1_WIN
P04_ActSenVerGlo_I02_int__MH_056,P04_ActSenVerGlo_I02_int,Active-Sensing-Verbal-Global,MH_056,,R1_WIN,,R1_WIN
P08_ActIntVerGlo_I01_beg__MH_097,P08_ActIntVerGlo_I01_beg,Active-Intuitive-Verbal-Global,MH_097,,R1_WIN,,R1_WIN
P04_ActSenVerGlo_I01_beg__MH_029,P04_ActSenVerGlo_I01_beg,Active-Sensing-Verbal-Global,MH_029,,R1_WIN,,R1_WIN
P06_ActIntVisGlo_I04_gen__MH_032,P06_ActIntVisGlo_I04_gen,Active-Intuitive-Visual-Global,MH_032,,R1_WIN,,R1_WIN
P05_ActIntVisSeq_I05_gen__MH_068,P05_ActIntVisSeq_I05_gen,Active-Intuitive-Visual-Sequential,MH_068,,R1_WIN,,R1_WIN
P03_ActSenVerSeq_I02_int__MH_074,P03_ActSenVerSeq_I02_int,Active-Sensing-Verbal-Sequential,MH_074,,R1_WIN,,R1_WIN
P11_RefSenVerSeq_I05_gen__MH_021,P11_RefSenVerSeq_I05_gen,Reflective-Sensing-Verbal-Sequential,MH_021,,R1_WIN,,R1_WIN
P06_ActIntVisGlo_I04_gen__MH_094,P06_ActIntVisGlo_I04_gen,Active-Intuitive-Visual-Global,MH_094,,R1_WIN,,R1_WIN
P15_RefIntVerSeq_I01_beg__MH_102,P15_RefIntVerSeq_I01_beg,Reflective-Intuitive-Verbal-Sequential,MH_102,,R1_WIN,,R1_WIN
P04_ActSenVerGlo_I01_beg__MH_056,P04_ActSenVerGlo_I01_beg,Active-Sensing-Verbal-Global,MH_056,,R1_WIN,,R1_WIN
P11_RefSenVerSeq_I03_adv__MH_072,P11_RefSenVerSeq_I03_adv,Reflective-Sensing-Verbal-Sequential,MH_072,,R1_WIN,,R1_WIN
P15_RefIntVerSeq_I05_gen__MH_102,P15_RefIntVerSeq_I05_gen,Reflective-Intuitive-Verbal-Sequential,MH_102,,R1_WIN,,R1_WIN
P09_RefSenVisSeq_I01_beg__MH_030,P09_RefSenVisSeq_I01_beg,Reflective-Sensing-Visual-Sequential,MH_030,,R1_WIN,,R1_WIN
P15_RefIntVerSeq_I01_beg__MH_108,P15_RefIntVerSeq_I01_beg,Reflective-Intuitive-Verbal-Sequential,MH_108,,R1_WIN,,R1_WIN
P08_ActIntVerGlo_I04_gen__MH_079,P08_ActIntVerGlo_I04_gen,Active-Intuitive-Verbal-Global,MH_079,,R1_WIN,,R1_WIN
P06_ActIntVisGlo_I01_beg__MH_073,P06_ActIntVisGlo_I01_beg,Active-Intuitive-Visual-Global,MH_073,,R1_WIN,,R1_WIN
P10_RefSenVisGlo_I02_int__MH_008,P10_RefSenVisGlo_I02_int,Reflective-Sensing-Visual-Global,MH_008,,R1_WIN,,R1_WIN
P03_ActSenVerSeq_I03_adv__MH_093,P03_ActSenVerSeq_I03_adv,Active-Sensing-Verbal-Sequential,MH_093,,R1_WIN,,R1_WIN
P03_ActSenVerSeq_I02_int__MH_102,P03_ActSenVerSeq_I02_int,Active-Sensing-Verbal-Sequential,MH_102,,R0_WIN,,R0_WIN
P16_RefIntVerGlo_I05_gen__MH_038,P16_RefIntVerGlo_I05_gen,Reflective-Intuitive-Verbal-Global,MH_038,,R1_WIN,,R1_WIN
P14_RefIntVisGlo_I02_int__MH_033,P14_RefIntVisGlo_I02_int,Reflective-Intuitive-Visual-Global,MH_033,,R1_WIN,,R1_WIN
P14_RefIntVisGlo_I04_gen__MH_008,P14_RefIntVisGlo_I04_gen,Reflective-Intuitive-Visual-Global,MH_008,,R1_WIN,,R1_WIN
P10_RefSenVisGlo_I03_adv__MH_095,P10_RefSenVisGlo_I03_adv,Reflective-Sensing-Visual-Global,MH_095,,R1_WIN,,R1_WIN
P16_RefIntVerGlo_I03_adv__MH_056,P16_RefIntVerGlo_I03_adv,Reflective-Intuitive-Verbal-Global,MH_056,,R1_WIN,,R1_WIN
P07_ActIntVerSeq_I05_gen__MH_087,P07_ActIntVerSeq_I05_gen,Active-Intuitive-Verbal-Sequential,MH_087,,R1_WIN,,R1_WIN
P11_RefSenVerSeq_I05_gen__MH_033,P11_RefSenVerSeq_I05_gen,Reflective-Sensing-Verbal-Sequential,MH_033,,R1_WIN,,R1_WIN
P09_RefSenVisSeq_I01_beg__MH_080,P09_RefSenVisSeq_I01_beg,Reflective-Sensing-Visual-Sequential,MH_080,,R1_WIN,,R1_WIN
P04_ActSenVerGlo_I05_gen__MH_001,P04_ActSenVerGlo_I05_gen,Active-Sensing-Verbal-Global,MH_001,,R1_WIN,,R1_WIN
P08_ActIntVerGlo_I03_adv__MH_001,P08_ActIntVerGlo_I03_adv,Active-Intuitive-Verbal-Global,MH_001,,R1_WIN,,R1_WIN
P01_ActSenVisSeq_I01_beg__MH_031,P01_ActSenVisSeq_I01_beg,Active-Sensing-Visual-Sequential,MH_031,,R1_WIN,,R1_WIN
P02_ActSenVisGlo_I01_beg__MH_105,P02_ActSenVisGlo_I01_beg,Active-Sensing-Visual-Global,MH_105,,R0_WIN,,R0_WIN
P12_RefSenVerGlo_I01_beg__MH_001,P12_RefSenVerGlo_I01_beg,Reflective-Sensing-Verbal-Global,MH_001,,R1_WIN,,R1_WIN
P03_ActSenVerSeq_I02_int__MH_015,P03_ActSenVerSeq_I02_int,Active-Sensing-Verbal-Sequential,MH_015,,R1_WIN,,R1_WIN
P02_ActSenVisGlo_I05_gen__MH_071,P02_ActSenVisGlo_I05_gen,Active-Sensing-Visual-Global,MH_071,,R1_WIN,,R1_WIN
P01_ActSenVisSeq_I01_beg__MH_076,P01_ActSenVisSeq_I01_beg,Active-Sensing-Visual-Sequential,MH_076,,R0_WIN,,R0_WIN
P11_RefSenVerSeq_I02_int__MH_088,P11_RefSenVerSeq_I02_int,Reflective-Sensing-Verbal-Sequential,MH_088,,R1_WIN,,R1_WIN
P14_RefIntVisGlo_I04_gen__MH_036,P14_RefIntVisGlo_I04_gen,Reflective-Intuitive-Visual-Global,MH_036,,R1_WIN,,R1_WIN
P03_ActSenVerSeq_I03_adv__MH_108,P03_ActSenVerSeq_I03_adv,Active-Sensing-Verbal-Sequential,MH_108,,R1_WIN,,R1_WIN
P04_ActSenVerGlo_I02_int__MH_085,P04_ActSenVerGlo_I02_int,Active-Sensing-Verbal-Global,MH_085,,R1_WIN,,R1_WIN
P15_RefIntVerSeq_I02_int__MH_050,P15_RefIntVerSeq_I02_int,Reflective-Intuitive-Verbal-Sequential,MH_050,,R1_WIN,,R1_WIN
P09_RefSenVisSeq_I01_beg__MH_078,P09_RefSenVisSeq_I01_beg,Reflective-Sensing-Visual-Sequential,MH_078,,R1_WIN,,R1_WIN
P13_RefIntVisSeq_I04_gen__MH_082,P13_RefIntVisSeq_I04_gen,Reflective-Intuitive-Visual-Sequential,MH_082,,R1_WIN,,R1_WIN
P05_ActIntVisSeq_I04_gen__MH_029,P05_ActIntVisSeq_I04_gen,Active-Intuitive-Visual-Sequential,MH_029,,R1_WIN,,R1_WIN
P08_ActIntVerGlo_I03_adv__MH_030,P08_ActIntVerGlo_I03_adv,Active-Intuitive-Verbal-Global,MH_030,,R1_WIN,,R1_WIN
P14_RefIntVisGlo_I01_beg__MH_092,P14_RefIntVisGlo_I01_beg,Reflective-Intuitive-Visual-Global,MH_092,,R1_WIN,,R1_WIN
P13_RefIntVisSeq_I05_gen__MH_093,P13_RefIntVisSeq_I05_gen,Reflective-Intuitive-Visual-Sequential,MH_093,,R1_WIN,,R1_WIN
P08_ActIntVerGlo_I01_beg__MH_075,P08_ActIntVerGlo_I01_beg,Active-Intuitive-Verbal-Global,MH_075,,R1_WIN,,R1_WIN
P06_ActIntVisGlo_I01_beg__MH_046,P06_ActIntVisGlo_I01_beg,Active-Intuitive-Visual-Global,MH_046,,R1_WIN,,R1_WIN
P11_RefSenVerSeq_I04_gen__MH_042,P11_RefSenVerSeq_I04_gen,Reflective-Sensing-Verbal-Sequential,MH_042,,R1_WIN,,R1_WIN
P13_RefIntVisSeq_I04_gen__MH_029,P13_RefIntVisSeq_I04_gen,Reflective-Intuitive-Visual-Sequential,MH_029,,R1_WIN,,R1_WIN
P12_RefSenVerGlo_I02_int__MH_053,P12_RefSenVerGlo_I02_int,Reflective-Sensing-Verbal-Global,MH_053,,R1_WIN,,R1_WIN
P04_ActSenVerGlo_I04_gen__MH_033,P04_ActSenVerGlo_I04_gen,Active-Sensing-Verbal-Global,MH_033,,R1_WIN,,R1_WIN
P07_ActIntVerSeq_I05_gen__MH_088,P07_ActIntVerSeq_I05_gen,Active-Intuitive-Verbal-Sequential,MH_088,,R1_WIN,,R1_WIN
P12_RefSenVerGlo_I03_adv__MH_102,P12_RefSenVerGlo_I03_adv,Reflective-Sensing-Verbal-Global,MH_102,,R1_WIN,,R1_WIN
